CV1_air_0_col_0_cycle_count,CV1_air_0_col_0_stability_observed,CV1_air_0_col_0_settling_time_s,CV1_air_1_col_0_cycle_count,CV1_air_1_col_0_stability_observed,CV1_air_1_col_0_settling_time_s,CTB_air_0_col_0_cycle_count,CTB_air_0_col_0_stability_observed,CTB_air_0_col_0_settling_time_s,CTB_air_1_col_0_cycle_count,CTB_air_1_col_0_stability_observed,CTB_air_1_col_0_settling_time_s,CTR_air_0_col_0_cycle_count,CTR_air_0_col_0_stability_observed,CTR_air_0_col_0_settling_time_s,CTR_air_1_col_0_cycle_count,CTR_air_1_col_0_stability_observed,CTR_air_1_col_0_settling_time_s,VRY_air_0_col_0_cycle_count,VRY_air_0_col_0_stability_observed,VRY_air_0_col_0_settling_time_s,VRY_air_0_col_1_cycle_count,VRY_air_0_col_1_stability_observed,VRY_air_0_col_1_settling_time_s,VRY_air_1_col_0_cycle_count,VRY_air_1_col_0_stability_observed,VRY_air_1_col_0_settling_time_s,VRY_air_1_col_1_cycle_count,VRY_air_1_col_1_stability_observed,VRY_air_1_col_1_settling_time_s,SMG_air_0_col_0_cycle_count,SMG_air_0_col_0_stability_observed,SMG_air_0_col_0_settling_time_s,SMG_air_1_col_0_cycle_count,SMG_air_1_col_0_stability_observed,SMG_air_1_col_0_settling_time_s,CV1_water_0_col_0_cycle_count,CV1_water_0_col_0_stability_observed,CV1_water_0_col_0_settling_time_s,CV1_water_1_col_0_cycle_count,CV1_water_1_col_0_stability_observed,CV1_water_1_col_0_settling_time_s,CV1_water_2_col_0_cycle_count,CV1_water_2_col_0_stability_observed,CV1_water_2_col_0_settling_time_s,CV1_water_3_col_0_cycle_count,CV1_water_3_col_0_stability_observed,CV1_water_3_col_0_settling_time_s,CTB_water_0_col_0_cycle_count,CTB_water_0_col_0_stability_observed,CTB_water_0_col_0_settling_time_s,CTB_water_1_col_0_cycle_count,CTB_water_1_col_0_stability_observed,CTB_water_1_col_0_settling_time_s,CTB_water_2_col_0_cycle_count,CTB_water_2_col_0_stability_observed,CTB_water_2_col_0_settling_time_s,CTB_water_3_col_0_cycle_count,CTB_water_3_col_0_stability_observed,CTB_water_3_col_0_settling_time_s,CTR_water_0_col_0_cycle_count,CTR_water_0_col_0_stability_observed,CTR_water_0_col_0_settling_time_s,CTR_water_1_col_0_cycle_count,CTR_water_1_col_0_stability_observed,CTR_water_1_col_0_settling_time_s,CTR_water_2_col_0_cycle_count,CTR_water_2_col_0_stability_observed,CTR_water_2_col_0_settling_time_s,CTR_water_3_col_0_cycle_count,CTR_water_3_col_0_stability_observed,CTR_water_3_col_0_settling_time_s,VRY_water_0_col_0_cycle_count,VRY_water_0_col_0_stability_observed,VRY_water_0_col_0_settling_time_s,VRY_water_0_col_1_cycle_count,VRY_water_0_col_1_stability_observed,VRY_water_0_col_1_settling_time_s,VRY_water_1_col_0_cycle_count,VRY_water_1_col_0_stability_observed,VRY_water_1_col_0_settling_time_s,VRY_water_1_col_1_cycle_count,VRY_water_1_col_1_stability_observed,VRY_water_1_col_1_settling_time_s,VRY_water_2_col_0_cycle_count,VRY_water_2_col_0_stability_observed,VRY_water_2_col_0_settling_time_s,VRY_water_2_col_1_cycle_count,VRY_water_2_col_1_stability_observed,VRY_water_2_col_1_settling_time_s,VRY_water_3_col_0_cycle_count,VRY_water_3_col_0_stability_observed,VRY_water_3_col_0_settling_time_s,VRY_water_3_col_1_cycle_count,VRY_water_3_col_1_stability_observed,VRY_water_3_col_1_settling_time_s,SMG_water_0_col_0_cycle_count,SMG_water_0_col_0_stability_observed,SMG_water_0_col_0_settling_time_s,SMG_water_1_col_0_cycle_count,SMG_water_1_col_0_stability_observed,SMG_water_1_col_0_settling_time_s,SMG_water_2_col_0_cycle_count,SMG_water_2_col_0_stability_observed,SMG_water_2_col_0_settling_time_s,SMG_water_3_col_0_cycle_count,SMG_water_3_col_0_stability_observed,SMG_water_3_col_0_settling_time_s,sample_id_key,fault_id,pump_id,sample_id,pump_id_key,fault_type
44.0,0.0,0.6200008342866677,44.0,0.0,0.6200008342866677,42.0,0.0,0.6199950714250511,44.0,0.0,0.6199950714250511,45.0,1.0,0.29246687033347885,43.0,0.0,0.6200082571487552,43.0,0.0,0.6200163245900853,42.0,0.0,0.6200163245900853,42.0,0.0,0.6200163245900853,42.0,0.0,0.6200163245900853,44.0,0.0,0.6200014542867531,45.0,0.0,0.6200014542867531,43.0,1.0,0.5296272274068068,45.0,0.0,0.6199906947476735,46.0,0.0,0.6199906947476735,46.0,0.0,0.6199906947476735,51.0,1.0,0.4070637260091037,53.0,0.0,0.6199909751415679,51.0,0.0,0.6199909751415679,50.0,0.0,0.6199909751415679,53.0,1.0,0.412386187483741,52.0,0.0,0.6200063682866239,53.0,0.0,0.6200063682866239,47.0,0.0,0.6200063682866239,44.0,1.0,0.11139711984927994,46.0,0.0,0.6200051720012929,47.0,1.0,0.02578909544727386,46.0,0.0,0.6200051720012929,44.0,0.0,0.6200051720012929,44.0,1.0,0.09097921974480493,45.0,0.0,0.6200051720012929,45.0,0.0,0.6200051720012929,48.0,0.0,0.6199920526458901,48.0,1.0,0.3968900085132365,50.0,1.0,0.010141993403234323,48.0,0.0,0.6199920526458901,30000000000_@1@4,30000000000_,1,4,30000000000_@1,single
41.0,0.0,0.6199928365632417,43.0,0.0,0.6199928365632417,45.0,0.0,0.619996261425901,44.0,1.0,0.4157653276895198,46.0,0.0,0.6199970928550662,47.0,0.0,0.6199970928550662,39.0,0.0,0.6199834308382067,43.0,1.0,0.41718579792662625,43.0,0.0,0.6199834308382067,45.0,0.0,0.6199834308382067,46.0,1.0,0.19267303548073964,43.0,0.0,0.620001065715047,44.0,0.0,0.6199975654187265,48.0,0.0,0.6199975654187265,48.0,0.0,0.6199975654187265,45.0,1.0,0.06139435545660785,43.0,0.0,0.6200000882857268,44.0,1.0,0.34412322158903164,44.0,1.0,0.27770196452885204,47.0,0.0,0.6200000882857268,48.0,0.0,0.6200022782860397,45.0,0.0,0.6200022782860397,47.0,0.0,0.6200022782860397,45.0,0.0,0.6200022782860397,45.0,0.0,0.6199828849957212,46.0,0.0,0.6199828849957212,48.0,1.0,0.11240680685170171,44.0,0.0,0.6199828849957212,45.0,0.0,0.6199828849957212,46.0,0.0,0.6199828849957212,44.0,1.0,0.2505727413931853,45.0,0.0,0.6199828849957212,49.0,0.0,0.6199909651501463,44.0,1.0,0.10969558480236134,50.0,1.0,0.42809472395374604,46.0,1.0,0.3829619519639321,30000000000_@1@5,30000000000_,1,5,30000000000_@1,single
48.0,0.0,0.6199979609109872,46.0,0.0,0.6199979609109872,50.0,0.0,0.6200034502162071,47.0,0.0,0.6200034502162071,50.0,0.0,0.6199939326260265,46.0,0.0,0.6199939326260265,54.0,0.0,0.6199960953183812,52.0,0.0,0.6199960953183812,51.0,0.0,0.6199960953183812,49.0,0.0,0.6199960953183812,52.0,0.0,0.6199920933258032,45.0,0.0,0.6199920933258032,46.0,0.0,0.6199922007721809,44.0,0.0,0.6199922007721809,45.0,0.0,0.6199922007721809,44.0,1.0,0.011403607071898598,45.0,0.0,0.620007667572524,44.0,0.0,0.620007667572524,45.0,0.0,0.620007667572524,42.0,0.0,0.620007667572524,46.0,0.0,0.6200069473539629,45.0,1.0,0.0814025257944891,48.0,0.0,0.6200069473539629,46.0,0.0,0.6200069473539629,43.0,1.0,0.46976983477931217,44.0,0.0,0.6200006105808027,44.0,1.0,0.030693099533703104,46.0,0.0,0.6200006105808027,41.0,0.0,0.6200006105808027,41.0,1.0,0.4528610613834997,47.0,1.0,0.025252885484615607,44.0,1.0,0.5401985517931747,48.0,0.0,0.6199963168744246,47.0,1.0,0.07887721201206438,47.0,0.0,0.6199963168744246,46.0,0.0,0.6199963168744246,30000000000_@2@1,30000000000_,2,1,30000000000_@2,single
42.0,0.0,0.6199828205517948,42.0,1.0,0.18474123170426476,42.0,1.0,0.41342708101934356,42.0,0.0,0.6199974964267831,46.0,1.0,0.4176505097503641,45.0,0.0,0.6199991192850852,42.0,1.0,0.1614971925682201,35.0,1.0,0.43358126580716094,41.0,1.0,0.31356790807760926,41.0,1.0,0.16883297238053988,41.0,0.0,0.620001065715047,40.0,1.0,0.2590302121644373,40.0,1.0,0.35605750504709804,43.0,0.0,0.6199838319958275,43.0,1.0,0.20585734035028136,43.0,1.0,0.4279665759913744,43.0,0.0,0.6200020885717269,42.0,1.0,0.507190572455796,43.0,0.0,0.6200020885717269,47.0,1.0,0.010291001470143066,47.0,0.0,0.6199952866169538,45.0,0.0,0.6199952866169538,44.0,0.0,0.6199952866169538,45.0,1.0,0.5329141586638467,46.0,0.0,0.6200001210322893,42.0,0.0,0.6200001210322893,45.0,0.0,0.6200001210322893,44.0,1.0,0.15355744298256593,43.0,0.0,0.6200001210322893,47.0,1.0,0.26150340038797426,45.0,0.0,0.6200001210322893,44.0,0.0,0.6200001210322893,45.0,0.0,0.6200073666677828,44.0,0.0,0.6200073666677828,44.0,1.0,0.4297527923867867,41.0,0.0,0.6200073666677828,30000000000_@2@2,30000000000_,2,2,30000000000_@2,single
47.0,0.0,0.6199975010775393,46.0,0.0,0.6199975010775393,49.0,1.0,0.37019204817923473,47.0,0.0,0.6199967721196742,50.0,0.0,0.6200088118547742,48.0,0.0,0.6200088118547742,53.0,1.0,0.15444734521755799,47.0,0.0,0.61999524631014,47.0,0.0,0.61999524631014,49.0,1.0,0.48745949779566805,49.0,1.0,0.27270295590757704,45.0,1.0,0.5543674574928167,43.0,0.0,0.6200037238719286,42.0,0.0,0.6200037238719286,47.0,1.0,0.2073108473060251,43.0,1.0,0.02025258948453922,44.0,1.0,0.4305135546447934,42.0,1.0,0.12524105217729314,44.0,1.0,0.2503591180513025,44.0,0.0,0.6199944525706359,46.0,0.0,0.6200018647061565,47.0,0.0,0.6200018647061565,48.0,1.0,0.4946955286316953,45.0,0.0,0.6200018647061565,43.0,0.0,0.6200044743237353,45.0,0.0,0.6200044743237353,46.0,1.0,0.012055336272344844,42.0,0.0,0.6200044743237353,45.0,1.0,0.5162477234187673,44.0,1.0,0.171053460400893,46.0,1.0,0.1378277775039426,47.0,0.0,0.6200044743237353,42.0,0.0,0.6199986248482765,45.0,0.0,0.6199986248482765,45.0,1.0,0.15251373038086824,45.0,0.0,0.6199986248482765,30000000000_@2@3,30000000000_,2,3,30000000000_@2,single
44.0,0.0,0.6200097085825241,45.0,0.0,0.6200097085825241,42.0,0.0,0.619996261425901,43.0,0.0,0.619996261425901,46.0,0.0,0.620008257148755,47.0,0.0,0.620008257148755,44.0,0.0,0.6199989371416424,38.0,1.0,0.2541280047177197,40.0,0.0,0.6199989371416424,40.0,1.0,0.2025317628934433,42.0,0.0,0.620001065715047,43.0,1.0,0.21656945397818142,40.0,1.0,0.4522977180123143,44.0,0.0,0.6200131981969543,43.0,0.0,0.6200131981969543,43.0,0.0,0.6200131981969543,45.0,1.0,0.3401124663017809,42.0,0.0,0.6200097108585301,48.0,1.0,0.5201840674548668,47.0,0.0,0.6200097108585301,45.0,0.0,0.6200034652946271,45.0,0.0,0.6200034652946271,45.0,0.0,0.6200034652946271,48.0,0.0,0.6200034652946271,43.0,1.0,0.28448132399518034,45.0,0.0,0.6200083215505344,43.0,1.0,0.228511157809331,42.0,0.0,0.6200083215505344,46.0,1.0,0.44434358460479595,44.0,1.0,0.16045025972909924,44.0,1.0,0.03454494826966406,43.0,0.0,0.6200083215505344,42.0,0.0,0.6200039242430186,45.0,0.0,0.6200039242430186,44.0,1.0,0.3791579241148369,44.0,0.0,0.6200039242430186,30000000000_@2@4,30000000000_,2,4,30000000000_@2,single
51.0,0.0,0.6200097646170916,47.0,0.0,0.6200097646170916,45.0,1.0,0.39479160563044147,47.0,0.0,0.6200091187007276,45.0,1.0,0.3102247020135686,47.0,1.0,0.5056348365597054,50.0,0.0,0.6199967600466554,50.0,1.0,0.27606555265604177,50.0,0.0,0.6199967600466554,47.0,0.0,0.6199967600466554,45.0,0.0,0.6200109828676028,46.0,1.0,0.5089569494828091,42.0,0.0,0.6199933538047364,41.0,1.0,0.36058377150548937,44.0,0.0,0.6199933538047364,45.0,0.0,0.6199933538047364,43.0,1.0,0.324981777283111,43.0,0.0,0.6200097108585301,46.0,0.0,0.6200097108585301,44.0,0.0,0.6200097108585301,43.0,0.0,0.6199996935293667,45.0,1.0,0.01160676170687672,48.0,0.0,0.6199996935293667,48.0,1.0,0.23273522716694517,44.0,0.0,0.6200006105808027,45.0,0.0,0.6200006105808027,43.0,1.0,0.18426887181132173,44.0,0.0,0.6200006105808027,44.0,0.0,0.6200006105808027,41.0,0.0,0.6200006105808027,41.0,1.0,0.021025692135662483,41.0,0.0,0.6200006105808027,43.0,0.0,0.6200073666677828,45.0,1.0,0.25040731066777433,43.0,1.0,0.48994916514381287,40.0,0.0,0.6200073666677828,30000000000_@2@5,30000000000_,2,5,30000000000_@2,single
43.0,1.0,0.48312285614040695,45.0,0.0,0.6199928365632417,46.0,1.0,0.33485444489603206,45.0,0.0,0.619996261425901,44.0,0.0,0.6199997285712346,46.0,0.0,0.6199997285712346,44.0,1.0,0.12032013293729477,39.0,0.0,0.6200042925763343,45.0,0.0,0.6200042925763343,46.0,0.0,0.6200042925763343,43.0,0.0,0.620000085714347,42.0,0.0,0.620000085714347,46.0,0.0,0.6200009114841061,45.0,0.0,0.6200009114841061,46.0,0.0,0.6200009114841061,42.0,0.0,0.6200009114841061,43.0,0.0,0.6199924952846421,45.0,0.0,0.6199924952846421,43.0,0.0,0.6199924952846421,44.0,0.0,0.6199924952846421,45.0,0.0,0.6200037223534884,45.0,0.0,0.6200037223534884,45.0,0.0,0.6200037223534884,45.0,0.0,0.6200037223534884,47.0,1.0,0.5685911771848199,43.0,0.0,0.619987381674163,45.0,1.0,0.10003707278376071,44.0,1.0,0.055914955849020856,45.0,1.0,0.2637775183941983,44.0,0.0,0.619987381674163,46.0,0.0,0.619987381674163,42.0,0.0,0.619987381674163,51.0,0.0,0.6199927268738635,45.0,0.0,0.6199927268738635,44.0,0.0,0.6199927268738635,44.0,0.0,0.6199927268738635,30000000000_@3@1,30000000000_,3,1,30000000000_@3,single
40.0,1.0,0.42352140631017854,44.0,0.0,0.6199828205517948,45.0,0.0,0.619996261425901,39.0,1.0,0.18207505862504186,46.0,0.0,0.6199991192850852,44.0,0.0,0.6199991192850852,42.0,0.0,0.6199834308382067,39.0,0.0,0.6199834308382067,42.0,0.0,0.6199834308382067,44.0,1.0,0.4720207520237166,42.0,1.0,0.20144066888619208,41.0,1.0,0.2645228889449207,41.0,0.0,0.6199860438673662,44.0,1.0,0.3265878579581569,45.0,1.0,0.22501409651976687,41.0,0.0,0.6199860438673662,44.0,0.0,0.6199911242844464,41.0,0.0,0.6199911242844464,45.0,0.0,0.6199911242844464,46.0,0.0,0.6199911242844464,44.0,0.0,0.6199954497052133,45.0,0.0,0.6199954497052133,47.0,0.0,0.6199954497052133,45.0,0.0,0.6199954497052133,45.0,1.0,0.21425494251740454,44.0,0.0,0.619987381674163,45.0,0.0,0.619987381674163,45.0,1.0,0.43471857592737445,46.0,1.0,0.14717169062495242,44.0,0.0,0.619987381674163,45.0,0.0,0.619987381674163,45.0,1.0,0.10227807955563344,49.0,0.0,0.6200047737886021,47.0,0.0,0.6200047737886021,44.0,0.0,0.6200047737886021,42.0,0.0,0.6200047737886021,30000000000_@3@2,30000000000_,3,2,30000000000_@3,single
45.0,1.0,0.29888634158439037,43.0,1.0,0.3818774364313559,43.0,0.0,0.6199950714250511,45.0,0.0,0.6199950714250511,48.0,1.0,0.3956410883150631,45.0,0.0,0.6199984085702919,42.0,1.0,0.43884796554053207,41.0,1.0,0.2934949434227925,42.0,1.0,0.21635986326841516,44.0,0.0,0.6200163245900853,47.0,0.0,0.6200014542867531,44.0,1.0,0.2936264525903233,42.0,0.0,0.6200178696820309,46.0,0.0,0.6200178696820309,44.0,1.0,0.09779789620590869,45.0,1.0,0.12293425753142129,45.0,0.0,0.6199944525706359,45.0,1.0,0.34263984094854866,45.0,0.0,0.6199944525706359,46.0,1.0,0.06307147586735368,44.0,1.0,0.3964389921233812,44.0,0.0,0.6200038411770354,44.0,0.0,0.6200038411770354,45.0,0.0,0.6200038411770354,46.0,1.0,0.3505153028426588,46.0,0.0,0.6199955230956188,46.0,0.0,0.6199955230956188,42.0,1.0,0.0651292844204605,44.0,0.0,0.6199955230956188,43.0,0.0,0.6199955230956188,45.0,0.0,0.6199955230956188,45.0,0.0,0.6199955230956188,44.0,0.0,0.6200099031833186,44.0,0.0,0.6200099031833186,43.0,1.0,0.15572808662546764,44.0,1.0,0.341789979362118,30000000000_@3@3,30000000000_,3,3,30000000000_@3,single
44.0,0.0,0.6199834559810925,46.0,1.0,0.10882688323072369,43.0,0.0,0.619996261425901,46.0,0.0,0.619996261425901,47.0,0.0,0.6199991192850852,43.0,0.0,0.6199991192850852,42.0,1.0,0.16065181560207498,36.0,1.0,0.5333552289774046,43.0,0.0,0.6199869588422388,43.0,0.0,0.6199869588422388,43.0,1.0,0.4321034086452919,42.0,0.0,0.6200000178571556,42.0,1.0,0.5263590390603972,42.0,0.0,0.620008245163418,46.0,0.0,0.620008245163418,46.0,0.0,0.620008245163418,42.0,1.0,0.3190059730008533,45.0,0.0,0.6199944525706361,46.0,0.0,0.6199944525706361,45.0,0.0,0.6199944525706361,45.0,0.0,0.6200077379423143,47.0,0.0,0.6200077379423143,46.0,0.0,0.6200077379423143,46.0,0.0,0.6200077379423143,46.0,0.0,0.6199992929030433,42.0,0.0,0.6199992929030433,43.0,1.0,0.03852957691085856,43.0,1.0,0.11400934864757385,44.0,0.0,0.6199992929030433,43.0,0.0,0.6199992929030433,46.0,0.0,0.6199992929030433,45.0,0.0,0.6199992929030433,47.0,1.0,0.3456906790141686,42.0,0.0,0.6200032218755034,47.0,0.0,0.6200032218755034,45.0,1.0,0.3006062969697339,30000000000_@3@4,30000000000_,3,4,30000000000_@3,single
43.0,1.0,0.30384080438949074,42.0,0.0,0.6199834559810925,42.0,1.0,0.2305132003665717,45.0,0.0,0.6199974964267831,45.0,0.0,0.6200096085782919,47.0,0.0,0.6200096085782919,40.0,1.0,0.3592698163083615,36.0,1.0,0.19414141273304314,41.0,0.0,0.6199834308382067,40.0,0.0,0.6199834308382067,41.0,1.0,0.35118596513283223,39.0,1.0,0.1191679422628159,45.0,0.0,0.6199956407730686,42.0,0.0,0.6199956407730686,46.0,1.0,0.343481000124129,46.0,0.0,0.6199956407730686,47.0,0.0,0.6199963982347644,46.0,0.0,0.6199963982347644,43.0,0.0,0.6199963982347644,45.0,1.0,0.09028913798369675,46.0,0.0,0.6199917779399673,46.0,1.0,0.5302209029736621,47.0,1.0,0.03558877729246725,46.0,0.0,0.6199917779399673,43.0,1.0,0.4795788179558239,45.0,0.0,0.619991736772061,46.0,0.0,0.619991736772061,44.0,1.0,0.5001154013201035,45.0,0.0,0.619991736772061,44.0,0.0,0.619991736772061,43.0,1.0,0.07516609939770307,45.0,0.0,0.619991736772061,46.0,1.0,0.2915015205305334,45.0,0.0,0.6200107945470901,44.0,0.0,0.6200107945470901,45.0,0.0,0.6200107945470901,30000000000_@3@5,30000000000_,3,5,30000000000_@3,single
44.0,1.0,0.3015434714782531,41.0,1.0,0.132022534882897,43.0,1.0,0.4888613034723596,44.0,0.0,0.619996261425901,45.0,1.0,0.5516529226092305,44.0,0.0,0.6199991192850852,40.0,1.0,0.00010998183997924567,40.0,1.0,0.25130850435257635,41.0,0.0,0.6200042925763343,36.0,1.0,0.20342974334827807,40.0,1.0,0.2906746826247733,44.0,0.0,0.6200000178571556,44.0,0.0,0.6200178696820309,42.0,1.0,0.095198863277126,44.0,1.0,0.39616687643016163,42.0,0.0,0.6200178696820309,45.0,0.0,0.6200097108585301,40.0,1.0,0.3358274879753554,42.0,0.0,0.6200097108585301,45.0,1.0,0.3879853102836157,48.0,0.0,0.6200099380896967,49.0,0.0,0.6200099380896967,46.0,1.0,0.22264078377070348,45.0,0.0,0.6200099380896967,41.0,0.0,0.6200130632291776,40.0,0.0,0.6200130632291776,44.0,0.0,0.6200130632291776,41.0,0.0,0.6200130632291776,41.0,0.0,0.6200130632291776,41.0,1.0,0.12878325904084104,41.0,0.0,0.6200130632291776,43.0,0.0,0.6200130632291776,42.0,1.0,0.4266192629726156,44.0,1.0,0.2814154999114394,40.0,0.0,0.6199914771199208,45.0,0.0,0.6199914771199208,30000000000_@4@1,30000000000_,4,1,30000000000_@4,single
41.0,0.0,0.6199834559810925,44.0,0.0,0.6199834559810925,41.0,0.0,0.6199950714250511,43.0,0.0,0.6199950714250511,40.0,1.0,0.2574429381735273,44.0,0.0,0.6199984085702919,37.0,0.0,0.6200007908580468,36.0,0.0,0.6200007908580468,40.0,0.0,0.6200007908580468,40.0,1.0,0.07397903426175345,41.0,1.0,0.2567883977059984,40.0,1.0,0.1726519090370779,38.0,1.0,0.40247558954208756,41.0,0.0,0.6199838319958275,43.0,0.0,0.6199838319958275,42.0,0.0,0.6199838319958275,42.0,0.0,0.6200000882857268,43.0,0.0,0.6200000882857268,41.0,1.0,0.2124700970671567,44.0,0.0,0.6200000882857268,46.0,0.0,0.6200034652946271,43.0,0.0,0.6200034652946271,45.0,0.0,0.6200034652946271,44.0,0.0,0.6200034652946271,42.0,1.0,0.20516702068826342,42.0,0.0,0.6199835793506011,41.0,0.0,0.6199835793506011,41.0,0.0,0.6199835793506011,40.0,1.0,0.16232591285830011,45.0,0.0,0.6199835793506011,40.0,1.0,0.16342817120727,46.0,0.0,0.6199835793506011,47.0,0.0,0.6199979818746846,46.0,1.0,0.3251566358057243,44.0,0.0,0.6199979818746846,47.0,1.0,0.12023315128642988,30000000000_@4@2,30000000000_,4,2,30000000000_@4,single
42.0,0.0,0.6199929142776162,41.0,0.0,0.6199929142776162,42.0,0.0,0.6199946378533127,45.0,0.0,0.6199946378533127,45.0,1.0,0.4304275574482553,45.0,0.0,0.620010296435926,40.0,1.0,0.518162807043208,38.0,1.0,0.2334978714261388,38.0,1.0,0.2675725686543642,36.0,1.0,0.3415172291625476,43.0,0.0,0.6200000178571556,42.0,0.0,0.6200000178571556,43.0,0.0,0.620008245163418,39.0,1.0,0.024656254104839764,46.0,0.0,0.620008245163418,45.0,1.0,0.009506025678974368,44.0,0.0,0.6200053907150558,45.0,1.0,0.33627619518231355,44.0,0.0,0.6200053907150558,44.0,1.0,0.3749227399889628,46.0,0.0,0.6200077379423143,45.0,0.0,0.6200077379423143,47.0,0.0,0.6200077379423143,45.0,0.0,0.6200077379423143,41.0,1.0,0.09865212223280574,39.0,0.0,0.6199835793506011,41.0,0.0,0.6199835793506011,44.0,1.0,0.1005994453159859,41.0,1.0,0.024029232007543744,41.0,1.0,0.19888414809913502,42.0,1.0,0.20406476233929352,42.0,1.0,0.10030550975626058,45.0,0.0,0.620009229220192,45.0,1.0,0.2167198862062322,43.0,0.0,0.620009229220192,48.0,1.0,0.18814480580387588,30000000000_@4@3,30000000000_,4,3,30000000000_@4,single
40.0,0.0,0.6199834559810925,45.0,0.0,0.6199834559810925,45.0,0.0,0.619996261425901,44.0,0.0,0.619996261425901,43.0,1.0,0.5205916754226253,46.0,0.0,0.620010296435926,40.0,1.0,0.06374792656905894,37.0,1.0,0.4558086786384899,41.0,1.0,0.1513371375281572,39.0,1.0,0.10567190819646652,39.0,1.0,0.21592105422932445,40.0,1.0,0.5142169922978517,41.0,1.0,0.421647155263782,40.0,0.0,0.6200125540677558,45.0,0.0,0.6200125540677558,44.0,0.0,0.6200125540677558,43.0,0.0,0.6200097108585301,42.0,0.0,0.6200097108585301,43.0,0.0,0.6200097108585301,44.0,0.0,0.6200097108585301,44.0,1.0,0.5308690783630997,44.0,0.0,0.6200033682357894,46.0,0.0,0.6200033682357894,45.0,0.0,0.6200033682357894,42.0,1.0,0.5383726973865025,44.0,0.0,0.6199955230956188,42.0,0.0,0.6199955230956188,43.0,1.0,0.04202363303835691,43.0,0.0,0.6199955230956188,43.0,1.0,0.45105611020802844,43.0,1.0,0.4266647707521989,45.0,0.0,0.6199955230956188,46.0,0.0,0.6199963168744245,43.0,1.0,0.21679752699961358,45.0,0.0,0.6199963168744245,46.0,0.0,0.6199963168744245,30000000000_@4@4,30000000000_,4,4,30000000000_@4,single
41.0,0.0,0.6199834559810925,48.0,0.0,0.6199834559810925,44.0,1.0,0.4508505777504127,47.0,0.0,0.619996261425901,44.0,0.0,0.6199991192850852,45.0,1.0,0.5597021719301228,41.0,1.0,0.07999986285698611,38.0,0.0,0.6199989371416424,43.0,0.0,0.6199989371416424,41.0,1.0,0.11779796319767222,42.0,0.0,0.6200000178571556,41.0,0.0,0.6200000178571556,41.0,0.0,0.6199881439969402,39.0,1.0,0.1997735452318826,42.0,0.0,0.6199881439969402,43.0,0.0,0.6199881439969402,39.0,0.0,0.6200097108585301,42.0,1.0,0.1766887235269605,44.0,0.0,0.6200097108585301,44.0,1.0,0.511306576472368,45.0,1.0,0.42684549777139674,43.0,0.0,0.6199993936763815,45.0,1.0,0.31096143322962255,41.0,0.0,0.6199993936763815,44.0,1.0,0.19925156754879164,43.0,1.0,0.37245309611692806,46.0,1.0,0.08211824699825729,44.0,1.0,0.3950861342157766,43.0,0.0,0.6199835793506011,41.0,1.0,0.07197747018773425,45.0,1.0,0.29805065756146004,45.0,0.0,0.6199835793506011,43.0,1.0,0.2941526700231318,41.0,0.0,0.619992384847331,42.0,1.0,0.21067956646660096,43.0,1.0,0.3130732401626121,30000000000_@4@5,30000000000_,4,5,30000000000_@4,single
40.0,0.0,0.6199834559810925,45.0,0.0,0.6199834559810925,44.0,0.0,0.619996261425901,46.0,0.0,0.619996261425901,46.0,0.0,0.6200096085782919,43.0,0.0,0.6200096085782919,40.0,1.0,0.03530417063333786,35.0,1.0,0.2275890875303857,38.0,1.0,0.33991720676252196,37.0,1.0,0.2543513352586688,40.0,1.0,0.1916356254540182,39.0,0.0,0.6200014542867531,41.0,1.0,0.2870745494385934,41.0,1.0,0.42222520986457024,43.0,0.0,0.6200157151008296,45.0,0.0,0.6200157151008296,44.0,0.0,0.6200020885717269,42.0,1.0,0.3417350488192927,45.0,1.0,0.3093655441950777,42.0,1.0,0.15395502199357455,45.0,1.0,0.43513165928406755,44.0,1.0,0.12906657898037927,44.0,0.0,0.6199912441163594,42.0,0.0,0.6199912441163594,43.0,0.0,0.6199835793506011,39.0,0.0,0.6199835793506011,41.0,1.0,0.2925761077615762,44.0,0.0,0.6199835793506011,44.0,0.0,0.6199835793506011,41.0,0.0,0.6199835793506011,41.0,0.0,0.6199835793506011,45.0,1.0,0.20964953797407432,42.0,0.0,0.6200099031833186,40.0,0.0,0.6200099031833186,43.0,0.0,0.6200099031833186,43.0,1.0,0.47303279227769574,30000000000_@5@1,30000000000_,5,1,30000000000_@5,single
