0,1,2,key
40835,280514,541991,00000000100_3_5_CV1
32487,223169,431193,00000000100_3_5_GYR
73370,504017,973831,00000000100_3_5_CTR
74443,511389,988073,00000000100_3_5_CTB
41400,284401,549500,00000000100_3_5_VRY
76634,546926,988290,00000000200_1_1_SMG
33151,236591,427516,00000000200_1_1_AC1
44601,318307,575177,00000000200_1_1_CV1
35570,253856,458714,00000000200_1_1_GYR
80534,574756,1038579,00000000200_1_1_CTR
81611,582441,1052465,00000000200_1_1_CTB
45300,323300,584201,00000000200_1_1_VRY
78667,515137,989165,00000000200_1_2_SMG
34110,223365,428903,00000000200_1_2_AC1
45521,300315,577033,00000000200_1_2_CV1
36190,236986,455060,00000000200_1_2_GYR
82617,541008,1038841,00000000200_1_2_CTR
83826,548925,1054044,00000000200_1_2_CTB
46500,304500,584701,00000000200_1_2_VRY
74943,477567,908103,00000000200_1_3_SMG
32717,206885,393127,00000000200_1_3_AC1
43942,280014,532453,00000000200_1_3_CV1
34785,221662,421496,00000000200_1_3_GYR
78937,499158,948512,00000000200_1_3_CTR
79809,508578,967072,00000000200_1_3_CTB
44300,282300,536800,00000000200_1_3_VRY
92924,495030,958127,00000000200_1_4_SMG
40389,215159,416439,00000000200_1_4_AC1
54690,291346,563898,00000000200_1_4_CV1
42806,228036,441363,00000000200_1_4_GYR
97778,520890,1008179,00000000200_1_4_CTR
99027,527540,1021051,00000000200_1_4_CTB
55000,293000,567100,00000000200_1_4_VRY
77191,547780,969786,00000000200_1_5_SMG
33470,237518,420501,00000000200_1_5_AC1
44576,318775,564667,00000000200_1_5_CV1
35511,252003,446145,00000000200_1_5_GYR
81067,575290,1018490,00000000200_1_5_CTR
82150,582972,1032091,00000000200_1_5_CTB
45600,323600,572900,00000000200_1_5_VRY
93368,520531,969305,00000000200_2_1_SMG
40509,225837,420541,00000000200_2_1_AC1
53908,300539,559647,00000000200_2_1_CV1
43065,240090,447082,00000000200_2_1_GYR
98312,548090,1020623,00000000200_2_1_CTR
99378,554037,1031698,00000000200_2_1_CTB
55300,308300,574100,00000000200_2_1_VRY
99766,528299,985965,00000000200_2_2_SMG
43700,231405,431872,00000000200_2_2_AC1
58679,310727,579910,00000000200_2_2_CV1
45898,243048,453601,00000000200_2_2_GYR
104581,553800,1033558,00000000200_2_2_CTR
106179,562260,1049348,00000000200_2_2_CTB
58900,311900,582100,00000000200_2_2_VRY
43784,446121,935687,00000000200_2_3_SMG
19168,195298,409614,00000000200_2_3_AC1
25265,257420,539909,00000000200_2_3_CV1
20157,205380,430761,00000000200_2_3_GYR
46015,468854,983367,00000000200_2_3_CTR
46572,474527,995265,00000000200_2_3_CTB
25900,263901,553500,00000000200_2_3_VRY
70081,523743,1006860,00000000200_2_4_SMG
30716,229551,441294,00000000200_2_4_AC1
40786,304808,585972,00000000200_2_4_CV1
32467,242633,466445,00000000200_2_4_GYR
73601,550045,1057423,00000000200_2_4_CTR
74489,556688,1070193,00000000200_2_4_CTB
41400,309400,594801,00000000200_2_4_VRY
88999,582792,999230,00000000200_2_5_SMG
38798,255737,438692,00000000200_2_5_AC1
51268,337937,579697,00000000200_2_5_CV1
41101,269137,461450,00000000200_2_5_GYR
93826,614400,1053423,00000000200_2_5_CTR
94902,621447,1065505,00000000200_2_5_CTB
52400,345400,592500,00000000200_2_5_VRY
41839,441745,896091,00000000200_3_1_SMG
18404,194308,394160,00000000200_3_1_AC1
24288,256433,520181,00000000200_3_1_CV1
19391,204734,415309,00000000200_3_1_GYR
44239,467077,947478,00000000200_3_1_CTR
44748,472450,958377,00000000200_3_1_CTB
24900,262900,533300,00000000200_3_1_VRY
53701,437518,880591,00000000200_3_2_SMG
23607,192332,387105,00000000200_3_2_AC1
31075,256243,516175,00000000200_3_2_CV1
24921,203037,408651,00000000200_3_2_GYR
56287,458589,923001,00000000200_3_2_CTR
57361,467338,940609,00000000200_3_2_CTB
31900,259900,523100,00000000200_3_2_VRY
57467,466982,915088,00000000200_3_3_SMG
25172,204547,400827,00000000200_3_3_AC1
33592,272965,534896,00000000200_3_3_CV1
26657,216617,424477,00000000200_3_3_GYR
60471,491392,962922,00000000200_3_3_CTR
61124,496697,973318,00000000200_3_3_CTB
34100,277100,543000,00000000200_3_3_VRY
101538,519829,968650,00000000200_3_4_SMG
44662,228647,426061,00000000200_3_4_AC1
59271,303440,565430,00000000200_3_4_CV1
47239,241842,450648,00000000200_3_4_GYR
107023,547912,1020979,00000000200_3_4_CTR
108458,555260,1034672,00000000200_3_4_CTB
60200,308200,574300,00000000200_3_4_VRY
57647,459987,949050,00000000200_3_5_SMG
25175,200882,414463,00000000200_3_5_AC1
33760,269386,555801,00000000200_3_5_CV1
26556,211898,437191,00000000200_3_5_GYR
60584,483422,997402,00000000200_3_5_CTR
61317,489275,1009478,00000000200_3_5_CTB
34100,272100,561400,00000000200_3_5_VRY
103226,521526,955681,00000000010_1_1_SMG
45026,227481,416852,00000000010_1_1_AC1
60654,306438,561539,00000000010_1_1_CV1
47809,241542,442619,00000000010_1_1_GYR
108361,547470,1003222,00000000010_1_1_CTR
109763,554551,1016198,00000000010_1_1_CTB
61200,309200,566600,00000000010_1_1_VRY
57155,468059,903988,00000000010_1_2_SMG
24877,203726,393467,00000000010_1_2_AC1
33578,274982,531089,00000000010_1_2_CV1
26723,216399,417627,00000000010_1_2_GYR
60811,492443,950364,00000000010_1_2_CTR
61260,496086,957396,00000000010_1_2_CTB
33800,276800,534600,00000000010_1_2_VRY
65317,491218,924358,00000000010_1_3_SMG
28575,214896,404384,00000000010_1_3_AC1
38262,287753,541484,00000000010_1_3_CV1
30236,227391,427897,00000000010_1_3_GYR
68852,517805,974388,00000000010_1_3_CTR
69315,521289,980945,00000000010_1_3_CTB
38800,291800,549101,00000000010_1_3_VRY
67572,545640,976914,00000000010_1_4_SMG
29477,238019,426150,00000000010_1_4_AC1
39731,320827,574409,00000000010_1_4_CV1
31305,252785,452587,00000000010_1_4_GYR
71677,573353,1025925,00000000010_1_4_CTR
71430,576798,1032700,00000000010_1_4_CTB
40000,323000,578300,00000000010_1_4_VRY
95524,496489,932158,00000000010_1_5_SMG
41767,217085,407578,00000000010_1_5_AC1
56164,291912,548065,00000000010_1_5_CV1
44247,229971,431771,00000000010_1_5_GYR
100631,523028,981986,00000000010_1_5_CTR
101568,527901,991134,00000000010_1_5_CTB
56700,294701,553300,00000000010_1_5_VRY
49477,475248,974392,00000000010_2_1_SMG
21709,208524,427532,00000000010_2_1_AC1
29089,279413,572875,00000000010_2_1_CV1
22951,220449,451982,00000000010_2_1_GYR
52251,501892,1029021,00000000010_2_1_CTR
52648,505703,1036833,00000000010_2_1_CTB
29400,282401,579000,00000000010_2_1_VRY
58582,509724,923496,00000000010_2_2_SMG
25704,223650,405200,00000000010_2_2_AC1
34388,299207,542091,00000000010_2_2_CV1
27192,236593,428649,00000000010_2_2_GYR
61781,537562,973932,00000000010_2_2_CTR
62330,542339,982586,00000000010_2_2_CTB
34800,302800,548600,00000000010_2_2_VRY
33143,467186,882387,00000000010_2_3_SMG
14524,204732,386684,00000000010_2_3_AC1
19492,274761,518949,00000000010_2_3_CV1
15383,216832,409537,00000000010_2_3_GYR
35029,493783,932623,00000000010_2_3_CTR
35265,497102,938891,00000000010_2_3_CTB
19700,277700,524500,00000000010_2_3_VRY
90396,491031,935097,00000000010_2_4_SMG
39647,215362,410125,00000000010_2_4_AC1
52999,287892,548248,00000000010_2_4_CV1
41915,227681,433585,00000000010_2_4_GYR
256284,613207,1008822,00000000010_2_4_CTR
96213,522632,995276,00000000010_2_4_CTB
53700,291700,555501,00000000010_2_4_VRY
46154,506005,945980,00000000010_2_5_SMG
20233,221817,414689,00000000010_2_5_AC1
27108,297197,555611,00000000010_2_5_CV1
21349,234059,437574,00000000010_2_5_GYR
48585,532661,995814,00000000010_2_5_CTR
49176,539137,1007920,00000000010_2_5_CTB
27400,300400,561601,00000000010_2_5_VRY
30552,468464,900096,00000000010_3_1_SMG
13632,204432,392495,00000000010_3_1_AC1
17942,275100,528571,00000000010_3_1_CV1
14427,216354,415386,00000000010_3_1_GYR
32833,492372,945321,00000000010_3_1_CTR
32319,495554,952146,00000000010_3_1_CTB
18000,276000,530301,00000000010_3_1_VRY
103379,521614,976782,00000000010_3_2_SMG
45249,228309,427535,00000000010_3_2_AC1
60723,306386,573744,00000000010_3_2_CV1
47819,241277,451818,00000000010_3_2_GYR
109045,550204,1030321,00000000010_3_2_CTR
109769,553856,1037159,00000000010_3_2_CTB
61300,309300,579200,00000000010_3_2_VRY
108968,577900,1024059,00000000010_3_3_SMG
47559,252224,446951,00000000010_3_3_AC1
64016,339499,601605,00000000010_3_3_CV1
50506,267852,474644,00000000010_3_3_GYR
114390,606656,1075016,00000000010_3_3_CTR
115783,614041,1088104,00000000010_3_3_CTB
64600,342600,607100,00000000010_3_3_VRY
56476,474566,905131,00000000010_3_4_SMG
24720,207719,396179,00000000010_3_4_AC1
33115,278257,530714,00000000010_3_4_CV1
26160,219816,419251,00000000010_3_4_GYR
59574,500599,954784,00000000010_3_4_CTR
60055,504635,962481,00000000010_3_4_CTB
33500,281500,536901,00000000010_3_4_VRY
54686,481701,914118,00000000010_3_5_SMG
24256,211144,400395,00000000010_3_5_AC1
32128,283004,537053,00000000010_3_5_CV1
25657,223340,423524,00000000010_3_5_GYR
58415,508499,964276,00000000010_3_5_CTR
58187,512549,972657,00000000010_3_5_CTB
32400,285400,541600,00000000010_3_5_VRY
64850,482585,911606,00000000001_1_1_SMG
28424,211518,399558,00000000001_1_1_AC1
38217,284394,537221,00000000001_1_1_CV1
30058,223675,422522,00000000001_1_1_GYR
68446,509342,962149,00000000001_1_1_CTR
69048,513822,970612,00000000001_1_1_CTB
38500,286500,541200,00000000001_1_1_VRY
92870,551339,972863,00000000001_1_2_SMG
40787,242137,427261,00000000001_1_2_AC1
54604,324164,572002,00000000001_1_2_CV1
43052,255583,450988,00000000001_1_2_GYR
98020,581913,1026811,00000000001_1_2_CTR
98877,587000,1035787,00000000001_1_2_CTB
55300,328300,579300,00000000001_1_2_VRY
60510,537508,945568,00000000001_1_3_SMG
26566,235984,415135,00000000001_1_3_AC1
35505,315385,554815,00000000001_1_3_CV1
28105,249654,439185,00000000001_1_3_GYR
63920,567794,998847,00000000001_1_3_CTR
64394,572004,1006254,00000000001_1_3_CTB
35900,318900,561000,00000000001_1_3_VRY
95765,514627,945312,00000000001_1_4_SMG
41940,225378,413994,00000000001_1_4_AC1
56073,301328,553506,00000000001_1_4_CV1
44354,238353,437827,00000000001_1_4_GYR
101001,542765,996999,00000000001_1_4_CTR
101680,546414,1003701,00000000001_1_4_CTB
56700,304700,559700,00000000001_1_4_VRY
46844,521993,922765,00000000001_1_5_SMG
20493,228351,403672,00000000001_1_5_AC1
27471,306118,541147,00000000001_1_5_CV1
21743,242282,428299,00000000001_1_5_GYR
49446,550993,974029,00000000001_1_5_CTR
49748,554354,979971,00000000001_1_5_CTB
27900,310900,549600,00000000001_1_5_VRY
842,452096,873714,00000000001_2_1_SMG
367,196612,379970,00000000001_2_1_AC1
496,266252,514556,00000000001_2_1_CV1
392,210145,406123,00000000001_2_1_GYR
890,477586,922977,00000000001_2_1_CTR
896,481138,929841,00000000001_2_1_CTB
500,268500,518901,00000000001_2_1_VRY
89905,525092,946110,00000000001_2_2_SMG
39077,228230,411225,00000000001_2_2_AC1
52704,307818,554625,00000000001_2_2_CV1
41731,243730,439153,00000000001_2_2_GYR
94717,553193,996742,00000000001_2_2_CTR
95798,559509,1008123,00000000001_2_2_CTB
53300,311301,560900,00000000001_2_2_VRY
51601,478233,882268,00000000001_2_3_SMG
22508,208596,384829,00000000001_2_3_AC1
30279,280623,517708,00000000001_2_3_CV1
23988,222318,410144,00000000001_2_3_GYR
54613,506151,933774,00000000001_2_3_CTR
54912,508920,938882,00000000001_2_3_CTB
30600,283600,523200,00000000001_2_3_VRY
56963,517045,937355,00000000001_2_4_SMG
24782,224937,407790,00000000001_2_4_AC1
33417,303320,549891,00000000001_2_4_CV1
26383,239473,434143,00000000001_2_4_GYR
60036,544940,987925,00000000001_2_4_CTR
60657,550578,998147,00000000001_2_4_CTB
33800,306800,556200,00000000001_2_4_VRY
85142,646568,959820,00000000001_2_5_SMG
36906,280264,416047,00000000001_2_5_AC1
49943,379269,563018,00000000001_2_5_CV1
39306,298487,443099,00000000001_2_5_GYR
88799,679424,1008969,00000000001_2_5_CTR
90535,687525,1020621,00000000001_2_5_CTB
50500,383500,569300,00000000001_2_5_VRY
77347,485938,929672,00000000001_3_1_SMG
33921,213109,407709,00000000001_3_1_AC1
45138,285722,546998,00000000001_3_1_CV1
35969,225976,432325,00000000001_3_1_GYR
81865,514325,983980,00000000001_3_1_CTR
82404,517707,990451,00000000001_3_1_CTB
46000,289000,552900,00000000001_3_1_VRY
94228,494694,932177,00000000001_3_2_SMG
41120,215880,406793,00000000001_3_2_AC1
54569,290162,547532,00000000001_3_2_CV1
43565,228713,430975,00000000001_3_2_GYR
99465,522187,983984,00000000001_3_2_CTR
100351,526839,992751,00000000001_3_2_CTB
56000,294000,554001,00000000001_3_2_VRY
32374,433667,874921,00000000001_3_3_SMG
14484,190295,383613,00000000001_3_3_AC1
18978,254218,512884,00000000001_3_3_CV1
15293,200915,405021,00000000001_3_3_GYR
34825,457530,922329,00000000001_3_3_CTR
34397,460769,929599,00000000001_3_3_CTB
19200,257200,518901,00000000001_3_3_VRY
58035,459554,904767,00000000001_3_4_SMG
25419,201279,396277,00000000001_3_4_AC1
34083,269884,531346,00000000001_3_4_CV1
26883,212871,419098,00000000001_3_4_GYR
61218,484760,954392,00000000001_3_4_CTR
61627,488000,960771,00000000001_3_4_CTB
34400,272400,536300,00000000001_3_4_VRY
43435,469363,897985,00000000001_3_5_SMG
19028,205611,393373,00000000001_3_5_AC1
25517,275736,527538,00000000001_3_5_CV1
20119,217406,415941,00000000001_3_5_GYR
46031,497417,951658,00000000001_3_5_CTR
46217,499423,955495,00000000001_3_5_CTB
25800,278801,533400,00000000001_3_5_VRY
44768,521059,867085,10000001000_1_1_SMG
19955,228832,380581,10000001000_1_1_AC1
26316,306290,509692,10000001000_1_1_CV1
21121,242198,402810,10000001000_1_1_GYR
47999,550421,915432,10000001000_1_1_CTR
47701,555187,923876,10000001000_1_1_CTB
26600,309600,515201,10000001000_1_1_VRY
117292,545499,961181,10000001000_1_2_SMG
51267,238430,420119,10000001000_1_2_AC1
68807,320005,563856,10000001000_1_2_CV1
54337,252707,445275,10000001000_1_2_GYR
123600,574838,1012877,10000001000_1_2_CTR
124688,579897,1021792,10000001000_1_2_CTB
69301,322300,567900,10000001000_1_2_VRY
76862,528591,923011,10000001000_1_3_SMG
33735,232003,405116,10000001000_1_3_AC1
45097,310138,541555,10000001000_1_3_CV1
35655,245205,428170,10000001000_1_3_GYR
81083,557623,973707,10000001000_1_3_CTR
81903,563262,983554,10000001000_1_3_CTB
45600,313600,547600,10000001000_1_3_VRY
39435,541630,922153,10000001000_1_4_SMG
17325,237955,405131,10000001000_1_4_AC1
23127,317640,540798,10000001000_1_4_CV1
18316,251569,428309,10000001000_1_4_GYR
41574,571014,972181,10000001000_1_4_CTR
41908,575599,979986,10000001000_1_4_CTB
23400,321400,547200,10000001000_1_4_VRY
90042,491352,931613,10000001000_1_5_SMG
39466,215363,408333,10000001000_1_5_AC1
52775,287986,546026,10000001000_1_5_CV1
41711,227611,431554,10000001000_1_5_GYR
95112,519016,984063,10000001000_1_5_CTR
95681,522124,989958,10000001000_1_5_CTB
53400,291400,552500,10000001000_1_5_VRY
70969,480597,916860,10000001000_2_1_SMG
31107,210651,401870,10000001000_2_1_AC1
41602,281726,537462,10000001000_2_1_CV1
32854,222487,424449,10000001000_2_1_GYR
74884,507106,967432,10000001000_2_1_CTR
75403,510625,974145,10000001000_2_1_CTB
42100,285100,543900,10000001000_2_1_VRY
103789,487318,921144,10000001000_2_2_SMG
45524,213749,404035,10000001000_2_2_AC1
61019,286499,541549,10000001000_2_2_CV1
48158,226115,427410,10000001000_2_2_GYR
109574,514480,972485,10000001000_2_2_CTR
110607,519329,981651,10000001000_2_2_CTB
61700,289700,547601,10000001000_2_2_VRY
49362,408200,820106,10000001000_2_3_SMG
21656,179083,359791,10000001000_2_3_AC1
28624,239645,481874,10000001000_2_3_CV1
22895,189327,380373,10000001000_2_3_GYR
52134,431126,866167,10000001000_2_3_CTR
52489,434063,872067,10000001000_2_3_CTB
29300,242300,486801,10000001000_2_3_VRY
109754,494142,952880,10000001000_2_4_SMG
48118,216640,417757,10000001000_2_4_AC1
64720,291386,561894,10000001000_2_4_CV1
50836,228876,441352,10000001000_2_4_GYR
115615,520532,1003768,10000001000_2_4_CTR
116693,525387,1013132,10000001000_2_4_CTB
65100,293100,565200,10000001000_2_4_VRY
25381,417016,891852,10000001000_2_5_SMG
11127,182817,390982,10000001000_2_5_AC1
14917,245082,524146,10000001000_2_5_CV1
11747,193003,412766,10000001000_2_5_GYR
26060,439362,940468,10000001000_2_5_CTR
27134,445822,953458,10000001000_2_5_CTB
15100,248100,530600,10000001000_2_5_VRY
87955,522674,941723,10000001000_3_1_SMG
38591,229323,413180,10000001000_3_1_AC1
51662,307003,553140,10000001000_3_1_CV1
40768,242265,436498,10000001000_3_1_GYR
92847,551746,994102,10000001000_3_1_CTR
93524,555766,1001345,10000001000_3_1_CTB
52200,310200,558900,10000001000_3_1_VRY
48326,432234,893092,10000001000_3_2_SMG
21210,189703,391970,10000001000_3_2_AC1
28384,253867,524546,10000001000_3_2_CV1
22399,200337,413941,10000001000_3_2_GYR
51214,458065,946464,10000001000_3_2_CTR
51450,460178,950830,10000001000_3_2_CTB
28700,256700,530400,10000001000_3_2_VRY
67617,450165,897812,10000001000_3_3_SMG
29712,197806,394505,10000001000_3_3_AC1
39714,264398,527318,10000001000_3_3_CV1
31363,208800,416432,10000001000_3_3_GYR
71418,475470,948280,10000001000_3_3_CTR
71997,479323,955966,10000001000_3_3_CTB
40300,268300,535100,10000001000_3_3_VRY
43592,444163,854160,10000001000_3_4_SMG
19166,195277,375532,10000001000_3_4_AC1
25646,261307,502513,10000001000_3_4_CV1
20219,206007,396167,10000001000_3_4_GYR
46013,468828,901593,10000001000_3_4_CTR
46478,473565,910702,10000001000_3_4_CTB
25900,263900,507500,10000001000_3_4_VRY
70594,531645,905552,10000001000_3_5_SMG
31129,234435,399314,10000001000_3_5_AC1
41427,311987,531407,10000001000_3_5_CV1
32675,246075,419141,10000001000_3_5_GYR
74402,560326,954405,10000001000_3_5_CTR
75063,565306,962887,10000001000_3_5_CTB
41800,314800,536201,10000001000_3_5_VRY
24241,424695,862839,20000001000_1_1_SMG
10313,185629,377446,20000001000_1_1_AC1
13854,249355,507022,20000001000_1_1_CV1
11228,196713,399656,20000001000_1_1_GYR
24141,447651,911021,20000001000_1_1_CTR
25792,451873,918054,20000001000_1_1_CTB
14000,252000,512400,20000001000_1_1_VRY
32903,424046,861017,20000001000_1_2_SMG
14480,186611,378910,20000001000_1_2_AC1
19391,249901,507419,20000001000_1_2_CV1
15273,196828,399656,20000001000_1_2_GYR
34754,447899,909451,20000001000_1_2_CTR
35108,452460,918712,20000001000_1_2_CTB
19600,252601,512900,20000001000_1_2_VRY
25160,409210,850530,20000001000_1_3_SMG
11020,179235,372534,20000001000_1_3_AC1
14356,240085,499475,20000001000_1_3_CV1
11662,189665,394213,20000001000_1_3_GYR
26540,431656,897184,20000001000_1_3_CTR
26750,435080,904301,20000001000_1_3_CTB
14500,242500,504500,20000001000_1_3_VRY
166439,533682,881046,20000001000_1_4_SMG
72951,233913,386163,20000001000_1_4_AC1
97762,313471,517505,20000001000_1_4_CV1
77093,247197,408093,20000001000_1_4_GYR
175460,562608,928801,20000001000_1_4_CTR
176976,567468,936823,20000001000_1_4_CTB
98800,316800,523001,20000001000_1_4_VRY
47580,466006,889832,20000001000_1_5_SMG
21115,203978,389201,20000001000_1_5_AC1
27943,273682,522591,20000001000_1_5_CV1
22396,216354,412815,20000001000_1_5_GYR
50885,491576,937953,20000001000_1_5_CTR
51272,495311,945079,20000001000_1_5_CTB
28200,276200,527400,20000001000_1_5_VRY
80766,498928,918944,20000001000_2_1_SMG
35202,217456,400518,20000001000_2_1_AC1
47358,292547,538823,20000001000_2_1_CV1
37463,231425,426247,20000001000_2_1_GYR
85085,525607,968083,20000001000_2_1_CTR
86055,531601,979123,20000001000_2_1_CTB
47900,295900,545000,20000001000_2_1_VRY
30003,464869,883385,20000001000_2_2_SMG
13066,202444,384702,20000001000_2_2_AC1
17617,272958,518699,20000001000_2_2_CV1
13897,215316,409162,20000001000_2_2_GYR
31604,489675,930525,20000001000_2_2_CTR
31837,493291,937395,20000001000_2_2_CTB
17800,275800,524100,20000001000_2_2_VRY
97183,515608,949218,20000001000_2_3_SMG
42445,225191,414570,20000001000_2_3_AC1
56976,302289,556504,20000001000_2_3_CV1
45259,238664,439087,20000001000_2_3_GYR
103212,544267,1001328,20000001000_2_3_CTR
103256,547830,1008538,20000001000_2_3_CTB
57600,305600,562600,20000001000_2_3_VRY
87862,502903,915434,20000001000_2_4_SMG
38410,219850,400192,20000001000_2_4_AC1
51913,297137,540878,20000001000_2_4_CV1
41127,233896,425499,20000001000_2_4_GYR
93396,531161,966279,20000001000_2_4_CTR
93681,536210,976062,20000001000_2_4_CTB
52500,300500,547000,20000001000_2_4_VRY
74905,483937,956764,20000001000_2_5_SMG
32754,211609,418360,20000001000_2_5_AC1
44011,284340,562153,20000001000_2_5_CV1
34766,224612,444067,20000001000_2_5_GYR
79159,511418,1011095,20000001000_2_5_CTR
79538,513865,1015933,20000001000_2_5_CTB
44500,287500,568400,20000001000_2_5_VRY
104970,503998,928511,20000001000_3_1_SMG
45622,220185,405898,20000001000_3_1_AC1
61203,295386,544526,20000001000_3_1_CV1
48638,233526,430222,20000001000_3_1_GYR
110827,532118,980315,20000001000_3_1_CTR
111500,535351,986272,20000001000_3_1_CTB
62200,300200,553400,20000001000_3_1_VRY
66078,466240,946771,20000001000_3_2_SMG
28942,204215,414688,20000001000_3_2_AC1
38878,274320,557047,20000001000_3_2_CV1
30672,216421,439476,20000001000_3_2_GYR
69851,492867,1000841,20000001000_3_2_CTR
70503,497468,1010184,20000001000_3_2_CTB
39300,277301,563100,20000001000_3_2_VRY
121470,463945,909163,20000001000_3_3_SMG
53165,203061,397926,20000001000_3_3_AC1
71161,271793,532615,20000001000_3_3_CV1
56121,214351,420049,20000001000_3_3_GYR
127692,487711,955736,20000001000_3_3_CTR
129149,493276,966641,20000001000_3_3_CTB
72000,275000,538900,20000001000_3_3_VRY
52838,454610,929645,20000001000_3_4_SMG
23132,199019,406980,20000001000_3_4_AC1
31081,267414,546843,20000001000_3_4_CV1
24545,211177,431842,20000001000_3_4_GYR
55711,479327,980191,20000001000_3_4_CTR
56268,484117,989986,20000001000_3_4_CTB
31300,269300,550700,20000001000_3_4_VRY
44776,504313,933888,20000001000_3_5_SMG
19120,215346,398778,20000001000_3_5_AC1
26321,296449,548964,20000001000_3_5_CV1
20755,233764,432884,20000001000_3_5_GYR
47325,533026,987058,20000001000_3_5_CTR
47614,536281,993085,20000001000_3_5_CTB
26601,299601,554800,20000001000_3_5_VRY
31425,548996,876848,30000001000_1_1_SMG
13432,234650,374778,30000001000_1_1_AC1
18472,322700,515412,30000001000_1_1_CV1
14605,255143,407510,30000001000_1_1_GYR
33256,580998,927960,30000001000_1_1_CTR
33527,585735,935526,30000001000_1_1_CTB
18700,326700,521800,30000001000_1_1_VRY
52075,486871,861672,30000001000_1_2_SMG
22544,208317,368456,30000001000_1_2_AC1
30605,286133,506403,30000001000_1_2_CV1
24185,226118,400187,30000001000_1_2_GYR
55073,514904,911286,30000001000_1_2_CTR
55560,519458,919345,30000001000_1_2_CTB
30900,288901,511301,30000001000_1_2_VRY
26282,410403,846414,30000001000_1_3_SMG
11168,174387,359654,30000001000_1_3_AC1
14976,240145,495732,30000001000_1_3_CV1
12184,190247,392365,30000001000_1_3_GYR
27701,432547,892084,30000001000_1_3_CTR
27908,435794,898780,30000001000_1_3_CTB
15600,243600,502400,30000001000_1_3_VRY
74398,466586,925597,30000001000_1_4_SMG
32017,199253,394985,30000001000_1_4_AC1
43669,273865,543284,30000001000_1_4_CV1
34508,216416,429319,30000001000_1_4_GYR
78631,493131,978257,30000001000_1_4_CTR
79166,496488,984916,30000001000_1_4_CTB
44200,277200,549900,30000001000_1_4_VRY
80063,447507,819334,30000001000_1_5_SMG
34385,190849,349180,30000001000_1_5_AC1
46978,262582,480757,30000001000_1_5_CV1
37083,207275,379496,30000001000_1_5_GYR
84452,472038,864247,30000001000_1_5_CTR
85068,475486,870559,30000001000_1_5_CTB
47500,265500,486100,30000001000_1_5_VRY
85534,478618,896838,30000001000_2_1_SMG
36664,203811,381646,30000001000_2_1_AC1
50114,280417,525448,30000001000_2_1_CV1
39853,221539,414842,30000001000_2_1_GYR
90818,504845,945348,30000001000_2_1_CTR
90752,507813,951545,30000001000_2_1_CTB
50700,283700,531601,30000001000_2_1_VRY
30352,475453,876045,30000001000_2_2_SMG
12900,202067,372317,30000001000_2_2_AC1
17336,277862,512336,30000001000_2_2_CV1
14022,219651,404717,30000001000_2_2_GYR
31933,500223,921684,30000001000_2_2_CTR
32275,505574,931543,30000001000_2_2_CTB
17500,280500,517200,30000001000_2_2_VRY
59917,486928,876301,30000001000_2_3_SMG
25531,207478,373388,30000001000_2_3_AC1
35153,285677,514120,30000001000_2_3_CV1
27794,225869,406486,30000001000_2_3_GYR
63066,512517,922352,30000001000_2_3_CTR
63661,517358,931065,30000001000_2_3_CTB
35500,288500,519201,30000001000_2_3_VRY
60401,536543,923176,30000001000_2_5_SMG
25756,228785,393648,30000001000_2_5_AC1
35537,315671,543144,30000001000_2_5_CV1
28035,249028,428478,30000001000_2_5_GYR
63966,568208,977659,30000001000_2_5_CTR
64185,570149,980999,30000001000_2_5_CTB
35900,318900,548700,30000001000_2_5_VRY
33957,509687,906241,30000001000_3_1_SMG
14783,217496,386471,30000001000_3_1_AC1
19969,299731,532932,30000001000_3_1_CV1
16070,236423,420103,30000001000_3_1_GYR
36645,539147,958017,30000001000_3_1_CTR
35984,540107,960328,30000001000_3_1_CTB
20200,303200,539100,30000001000_3_1_VRY
76319,517454,943662,30000001000_3_2_SMG
32519,220485,402090,30000001000_3_2_AC1
45049,305438,557016,30000001000_3_2_CV1
35517,240808,439152,30000001000_3_2_GYR
80547,546123,995943,30000001000_3_2_CTR
81647,553583,1009549,30000001000_3_2_CTB
45500,308500,562600,30000001000_3_2_VRY
31691,609871,933180,30000001000_3_3_SMG
13797,259807,397372,30000001000_3_3_AC1
18623,358391,548383,30000001000_3_3_CV1
15007,282598,432230,30000001000_3_3_GYR
34149,643076,983578,30000001000_3_3_CTR
34451,648759,992270,30000001000_3_3_CTB
18800,361800,553600,30000001000_3_3_VRY
27963,470977,860257,30000001000_3_4_SMG
11915,200681,366552,30000001000_3_4_AC1
16419,276536,505103,30000001000_3_4_CV1
12955,218190,398531,30000001000_3_4_GYR
29494,496773,907374,30000001000_3_4_CTR
29754,501145,915361,30000001000_3_4_CTB
16600,279600,510700,30000001000_3_4_VRY
45819,438313,871067,30000001000_3_5_SMG
19432,185881,369405,30000001000_3_5_AC1
26940,257710,512151,30000001000_3_5_CV1
21168,202488,402408,30000001000_3_5_GYR
48329,462320,918776,30000001000_3_5_CTR
48553,464459,923027,30000001000_3_5_CTB
27200,260200,517100,30000001000_3_5_VRY
65274,483562,941486,40000001000_1_1_SMG
27607,204520,398197,40000001000_1_1_AC1
38207,283041,551076,40000001000_1_1_CV1
30253,224120,436357,40000001000_1_1_GYR
68890,510354,993651,40000001000_1_1_CTR
