id,indices,key,state
CTB_10000100000_@1@1@air,36417#463373#949349,CTB,air
CTR_10000100000_@1@1@air,36772#458834#939240,CTR,air
CV1_10000100000_@1@1@air,20066#255323#523100,CV1,air
VRY_10000100000_@1@1@air,20301#258300#529200,VRY,air
SMG_10000100000_@1@1@air,34183#434949#891115,SMG,air
AC1_10000100000_@1@1@water,34621#299145#531483#798018#1012253,AC1,water
GYR_10000100000_@1@1@water,37006#317160#563226#845510#1072402,GYR,water
CTB_10000100000_@1@1@water,84840#727119#1291250#1938413#2458585,CTB,water
CTR_10000100000_@1@1@water,84147#721178#1280699#1922575#2438497,CTR,water
CV1_10000100000_@1@1@water,46403#400956#712370#1069619#1356767,CV1,water
VRY_10000100000_@1@1@water,46956#405730#720851#1082354#1372920,VRY,water
PRS_10000100000_@1@1@water,1737#14887#26437#39687#50337,PRS,water
SMG_10000100000_@1@1@water,79765#683623#1214008#1822458#2311514,SMG,water
WTF_10000100000_@1@1@water,1737#14887#26437#39687#50337,WTF,water
AC1_10000100000_@1@2@air,25744#212366#401053,AC1,air
GYR_10000100000_@1@2@air,27544#224754#424148,GYR,air
CTB_10000100000_@1@2@air,62494#515527#973574,CTB,air
CTR_10000100000_@1@2@air,62683#511491#965267,CTR,air
CV1_10000100000_@1@2@air,34498#284582#537434,CV1,air
VRY_10000100000_@1@2@air,34900#287900#543700,VRY,air
SMG_10000100000_@1@2@air,58818#485205#916310,SMG,air
AC1_10000100000_@1@2@water,30384#290122#537778#762280#1002889,AC1,water
GYR_10000100000_@1@2@water,32460#307212#569185#806664#1061183,GYR,water
CTB_10000100000_@1@2@water,74436#704501#1305261#1849852#2433517,CTB,water
CTR_10000100000_@1@2@water,73838#698840#1294772#1834986#2413961,CTR,water
CV1_10000100000_@1@2@water,40716#388773#720642#1021482#1343907,CV1,water
VRY_10000100000_@1@2@water,41182#393224#728892#1033176#1359293,VRY,water
PRS_10000100000_@1@2@water,1524#14424#26724#37874#49824,PRS,water
SMG_10000100000_@1@2@water,70012#662630#1227683#1739907#2288882,SMG,water
WTF_10000100000_@1@2@water,1524#14424#26724#37874#49824,WTF,water
AC1_10000100000_@1@3@air,19414#193768#386071,AC1,air
GYR_10000100000_@1@3@air,20612#205722#409887,GYR,air
CTB_10000100000_@1@3@air,47287#471972#940374,CTB,air
CTR_10000100000_@1@3@air,47094#470051#936548,CTR,air
CV1_10000100000_@1@3@air,26182#261321#520666,CV1,air
VRY_10000100000_@1@3@air,26500#264501#527000,VRY,air
SMG_10000100000_@1@3@air,44504#444191#885023,SMG,air
AC1_10000100000_@1@3@water,41939#304555#531955#786523#1024991,AC1,water
GYR_10000100000_@1@3@water,44332#321935#562312#831406#1083483,GYR,water
CTB_10000100000_@1@3@water,101760#738976#1290741#1908425#2487046,CTB,water
CTR_10000100000_@1@3@water,100874#732546#1279511#1891822#2465409,CTR,water
CV1_10000100000_@1@3@water,55766#407494#712056#1053004#1372389,CV1,water
VRY_10000100000_@1@3@water,56793#412430#720376#1065112#1388047,VRY,water
PRS_10000100000_@1@3@water,2084#15134#26434#39084#50935,PRS,water
SMG_10000100000_@1@3@water,95577#694076#1212316#1792471#2335935,SMG,water
WTF_10000100000_@1@3@water,2084#15134#26434#39084#50935,WTF,water
AC1_10000100000_@1@4@air,20726#200594#399633,AC1,air
GYR_10000100000_@1@4@air,22191#212011#422064,GYR,air
CTB_10000100000_@1@4@air,50209#485951#968135,CTB,air
CTR_10000100000_@1@4@air,50468#482178#959901,CTR,air
CV1_10000100000_@1@4@air,27706#268147#534216,CV1,air
VRY_10000100000_@1@4@air,28000#271000#539900,VRY,air
SMG_10000100000_@1@4@air,47369#458455#913358,SMG,air
AC1_10000100000_@1@4@water,9987#278747#505231#756879#999468,AC1,water
GYR_10000100000_@1@4@water,10866#294736#533952#799747#1055974,GYR,water
CTB_10000100000_@1@4@water,24942#676536#1225632#1835739#2423881,CTB,water
CTR_10000100000_@1@4@water,24722#670568#1214821#1819546#2402501,CTR,water
CV1_10000100000_@1@4@water,13368#373132#676304#1013161#1337892,CV1,water
VRY_10000100000_@1@4@water,13512#377158#683602#1024094#1352329,VRY,water
PRS_10000100000_@1@4@water,511#13861#25111#37611#49661,PRS,water
SMG_10000100000_@1@4@water,23450#636066#1152315#1725926#2278887,SMG,water
WTF_10000100000_@1@4@water,511#13861#25111#37611#49661,WTF,water
AC1_10000100000_@1@5@air,40813#227871#419513,AC1,air
GYR_10000100000_@1@5@air,43089#240578#442906,GYR,air
CTB_10000100000_@1@5@air,98848#551898#1016050,CTB,air
CTR_10000100000_@1@5@air,98124#547857#1008612,CTR,air
CV1_10000100000_@1@5@air,54700#305404#562252,CV1,air
VRY_10000100000_@1@5@air,55200#308200#567400,VRY,air
SMG_10000100000_@1@5@air,92965#519053#955583,SMG,air
AC1_10000100000_@1@5@water,45413#306085#535557#795222#1032746,AC1,water
GYR_10000100000_@1@5@water,48377#324237#567079#841874#1093237,GYR,water
CTB_10000100000_@1@5@water,110877#743132#1299712#1929525#2505634,CTB,water
CTR_10000100000_@1@5@water,110120#738061#1290843#1916359#2488537,CTR,water
CV1_10000100000_@1@5@water,60980#411011#719146#1067826#1386773,CV1,water
VRY_10000100000_@1@5@water,61577#415032#726182#1078273#1400341,VRY,water
PRS_10000100000_@1@5@water,2271#15221#26621#39521#51321,PRS,water
SMG_10000100000_@1@5@water,104186#698287#1221279#1813085#2354428,SMG,water
WTF_10000100000_@1@5@water,2271#15221#26621#39521#51321,WTF,water
AC1_10000100000_@2@1@air,9213#191988#385301,AC1,air
GYR_10000100000_@2@1@air,10088#203481#408025,GYR,air
CTB_10000100000_@2@1@air,23065#465253#932939,CTB,air
CTR_10000100000_@2@1@air,22970#463337#929096,CTR,air
CV1_10000100000_@2@1@air,12342#257195#516167,CV1,air
VRY_10000100000_@2@1@air,12500#260500#522800,VRY,air
SMG_10000100000_@2@1@air,20990#437420#877862,SMG,air
AC1_10000100000_@2@1@water,30328#289751#530070#761340#1011714,AC1,water
GYR_10000100000_@2@1@water,32089#306578#560854#805554#1070468,GYR,water
CTB_10000100000_@2@1@water,73626#703435#1286862#1848319#2456158,CTB,water
CTR_10000100000_@2@1@water,73045#697879#1276698#1833721#2436759,CTR,water
CV1_10000100000_@2@1@water,40758#389407#712380#1023190#1359677,CV1,water
VRY_10000100000_@2@1@water,41151#393162#719249#1033057#1372788,VRY,water
PRS_10000100000_@2@1@water,1524#14424#26374#37874#50324,PRS,water
SMG_10000100000_@2@1@water,69250#661622#1210370#1738454#2310162,SMG,water
WTF_10000100000_@2@1@water,1509#14412#26366#37869#50322,WTF,water
AC1_10000100000_@2@2@air,19388#202207#397262,AC1,air
GYR_10000100000_@2@2@air,20522#214037#420505,GYR,air
CTB_10000100000_@2@2@air,47083#491052#964739,CTB,air
CTR_10000100000_@2@2@air,46614#486160#955128,CTR,air
CV1_10000100000_@2@2@air,25961#270761#531947,CV1,air
VRY_10000100000_@2@2@air,26300#274300#538900,VRY,air
SMG_10000100000_@2@2@air,44249#461501#906681,SMG,air
AC1_10000100000_@2@2@water,34020#292497#536061#775649#1012255,AC1,water
GYR_10000100000_@2@2@water,36390#312870#573400#829677#1082763,GYR,water
CTB_10000100000_@2@2@water,83558#718420#1316655#1905123#2486266,CTB,water
CTR_10000100000_@2@2@water,82865#712459#1305730#1889316#2465636,CTR,water
CV1_10000100000_@2@2@water,46179#397036#727651#1052868#1374037,CV1,water
VRY_10000100000_@2@2@water,46720#401690#736181#1065211#1390146,VRY,water
PRS_10000100000_@2@2@water,1711#14711#26961#39011#50911,PRS,water
SMG_10000100000_@2@2@water,78561#675456#1237915#1791191#2337580,SMG,water
WTF_10000100000_@2@2@water,1711#14711#26961#39011#50911,WTF,water
AC1_10000100000_@2@3@air,42243#225390#421609,AC1,air
GYR_10000100000_@2@3@air,44630#238130#445439,GYR,air
CTB_10000100000_@2@3@air,102675#547837#1024770,CTB,air
CTR_10000100000_@2@3@air,101711#542694#1015151,CTR,air
CV1_10000100000_@2@3@air,56855#303357#567452,CV1,air
VRY_10000100000_@2@3@air,57200#305201#570900,VRY,air
SMG_10000100000_@2@3@air,96423#514477#962368,SMG,air
AC1_10000100000_@2@3@water,22632#289416#558214#776675#1023325,AC1,water
GYR_10000100000_@2@3@water,23934#306074#590344#821379#1082225,GYR,water
CTB_10000100000_@2@3@water,54899#702060#1354104#1884043#2482361,CTB,water
CTR_10000100000_@2@3@water,54482#696724#1343812#1869723#2463494,CTR,water
CV1_10000100000_@2@3@water,30349#388107#748565#1041521#1372278,CV1,water
VRY_10000100000_@2@3@water,30675#392274#756602#1052704#1387013,VRY,water
PRS_10000100000_@2@3@water,1124#14374#27724#38574#50825,PRS,water
SMG_10000100000_@2@3@water,51630#660247#1273457#1771834#2334518,SMG,water
WTF_10000100000_@2@3@water,1124#14374#27724#38574#50825,WTF,water
AC1_10000100000_@2@4@air,10903#197276#400296,AC1,air
GYR_10000100000_@2@4@air,11563#209212#424517,GYR,air
CTB_10000100000_@2@4@air,26579#480936#975879,CTB,air
CTR_10000100000_@2@4@air,26313#476121#966108,CTR,air
CV1_10000100000_@2@4@air,14660#265267#538259,CV1,air
VRY_10000100000_@2@4@air,14800#267800#543400,VRY,air
SMG_10000100000_@2@4@air,24928#451055#915247,SMG,air
AC1_10000100000_@2@4@water,38180#275673#519203#781854#1031422,AC1,water
GYR_10000100000_@2@4@water,40398#291687#549364#827273#1091339,GYR,water
CTB_10000100000_@2@4@water,92616#668715#1259462#1896589#2501982,CTB,water
CTR_10000100000_@2@4@water,91847#663167#1249012#1880853#2481223,CTR,water
CV1_10000100000_@2@4@water,51189#369598#696102#1048241#1382841,CV1,water
VRY_10000100000_@2@4@water,51735#373544#703534#1059432#1397603,VRY,water
PRS_10000100000_@2@4@water,1897#13697#25797#38847#51247,PRS,water
SMG_10000100000_@2@4@water,87088#628805#1184294#1783396#2352657,SMG,water
WTF_10000100000_@2@4@water,1897#13697#25797#38847#51247,WTF,water
AC1_10000100000_@2@5@air,40753#222916#410047,AC1,air
GYR_10000100000_@2@5@air,44368#241174#443348,GYR,air
CTB_10000100000_@2@5@air,102202#555546#1021254,CTB,air
CTR_10000100000_@2@5@air,101458#551500#1013816,CTR,air
CV1_10000100000_@2@5@air,55903#305787#562486,CV1,air
VRY_10000100000_@2@5@air,56600#309600#569500,VRY,air
SMG_10000100000_@2@5@air,93440#511112#940175,SMG,air
AC1_10000100000_@2@5@water,11355#252940#499558#761275#1003866,AC1,water
GYR_10000100000_@2@5@water,12004#267390#528096#804764#1061214,GYR,water
CTB_10000100000_@2@5@water,27548#613657#1211977#1846929#2435481,CTB,water
CTR_10000100000_@2@5@water,27308#608308#1201413#1830830#2414251,CTR,water
CV1_10000100000_@2@5@water,14825#338838#669601#1020615#1345978,CV1,water
VRY_10000100000_@2@5@water,14976#342296#676434#1031030#1359713,VRY,water
PRS_10000100000_@2@5@water,564#12564#24815#37815#49864,PRS,water
SMG_10000100000_@2@5@water,25185#575623#1137528#1733835#2286567,SMG,water
WTF_10000100000_@2@5@water,564#12561#24808#37804#49851,WTF,water
AC1_10000100000_@3@1@air,25785#207965#396609,AC1,air
GYR_10000100000_@3@1@air,27447#221371#422177,GYR,air
CTB_10000100000_@3@1@air,62582#504754#962616,CTB,air
CTR_10000100000_@3@1@air,62472#503863#960917,CTR,air
CV1_10000100000_@3@1@air,34760#280358#534671,CV1,air
VRY_10000100000_@3@1@air,35100#283100#539900,VRY,air
SMG_10000100000_@3@1@air,59132#476923#909540,SMG,air
AC1_10000100000_@3@1@water,29055#286605#539125#766494#1014989,AC1,water
GYR_10000100000_@3@1@water,30764#303458#570827#811565#1074673,GYR,water
CTB_10000100000_@3@1@water,70528#695701#1308664#1860575#2463769,CTB,water
CTR_10000100000_@3@1@water,69982#690315#1298532#1846170#2444694,CTR,water
CV1_10000100000_@3@1@water,38601#384354#723353#1028587#1362184,CV1,water
VRY_10000100000_@3@1@water,39393#388583#730953#1039223#1376136,VRY,water
PRS_10000100000_@3@1@water,1444#14244#26794#38094#50444,PRS,water
SMG_10000100000_@3@1@water,66299#653990#1230202#1749022#2316051,SMG,water
WTF_10000100000_@3@1@water,1444#14244#26794#38094#50444,WTF,water
AC1_10000100000_@3@2@air,23487#217118#402430,AC1,air
GYR_10000100000_@3@2@air,24821#229453#425294,GYR,air
CTB_10000100000_@3@2@air,57012#527041#976875,CTB,air
CTR_10000100000_@3@2@air,56592#523157#969677,CTR,air
CV1_10000100000_@3@2@air,31437#290616#538660,CV1,air
VRY_10000100000_@3@2@air,31900#294900#546600,VRY,air
SMG_10000100000_@3@2@air,53573#495256#917961,SMG,air
AC1_10000100000_@3@2@water,43005#309647#545096#787589#1032094,AC1,water
GYR_10000100000_@3@2@water,45472#327406#576359#832760#1091288,GYR,water
CTB_10000100000_@3@2@water,104403#751730#1323332#1912033#2505619,CTB,water
CTR_10000100000_@3@2@water,103495#745193#1311823#1895405#2483829,CTR,water
CV1_10000100000_@3@2@water,57672#415252#731002#1056198#1384092,CV1,water
VRY_10000100000_@3@2@water,58235#419302#738131#1066498#1397591,VRY,water
PRS_10000100000_@3@2@water,2138#15387#27087#39137#51287,PRS,water
SMG_10000100000_@3@2@water,98133#706581#1243852#1797195#2355130,SMG,water
WTF_10000100000_@3@2@water,2138#15390#27091#39143#51294,WTF,water
AC1_10000100000_@3@3@air,17807#208438#408970,AC1,air
GYR_10000100000_@3@3@air,18828#220380#432400,GYR,air
CTB_10000100000_@3@3@air,43165#505257#991350,CTB,air
CTR_10000100000_@3@3@air,42849#501559#984094,CTR,air
CV1_10000100000_@3@3@air,23819#278807#547039,CV1,air
VRY_10000100000_@3@3@air,24100#282100#553501,VRY,air
SMG_10000100000_@3@3@air,40593#475155#932287,SMG,air
AC1_10000100000_@3@3@water,10811#284605#522162#764751#1000294,AC1,water
GYR_10000100000_@3@3@water,11441#301180#552571#809288#1058548,GYR,water
CTB_10000100000_@3@3@water,26214#690101#1266121#1854344#2425482,CTB,water
CTR_10000100000_@3@3@water,26011#684746#1256296#1839955#2406662,CTR,water
CV1_10000100000_@3@3@water,14047#380690#698807#1023664#1339085,CV1,water
VRY_10000100000_@3@3@water,14220#385368#707394#1036243#1355540,VRY,water
PRS_10000100000_@3@3@water,537#14137#25937#37987#49688,PRS,water
SMG_10000100000_@3@3@water,23917#648182#1189823#1742940#2279991,SMG,water
WTF_10000100000_@3@3@water,537#14137#25937#37987#49688,WTF,water
AC1_10000100000_@3@4@air,38854#214323#424885,AC1,air
GYR_10000100000_@3@4@air,41518#227486#450647,GYR,air
CTB_10000100000_@3@4@air,95117#521172#1032437,CTB,air
CTR_10000100000_@3@4@air,94417#517333#1024833,CTR,air
CV1_10000100000_@3@4@air,52135#287581#570116,CV1,air
VRY_10000100000_@3@4@air,52700#290700#576300,VRY,air
SMG_10000100000_@3@4@air,88852#490115#971632,SMG,air
AC1_10000100000_@3@4@water,18318#262621#516978#759271#1011617,AC1,water
GYR_10000100000_@3@4@water,19385#277913#547081#803482#1070522,GYR,water
CTB_10000100000_@3@4@water,44465#637487#1254914#1843056#2455601,CTB,water
CTR_10000100000_@3@4@water,44116#632479#1245055#1828576#2436309,CTR,water
CV1_10000100000_@3@4@water,24128#351665#692681#1017522#1355842,CV1,water
VRY_10000100000_@3@4@water,24814#355758#700321#1028541#1370381,VRY,water
PRS_10000100000_@3@4@water,911#13061#25712#37761#50311,PRS,water
SMG_10000100000_@3@4@water,41793#599184#1179513#1732316#2308057,SMG,water
WTF_10000100000_@3@4@water,911#13061#25712#37761#50311,WTF,water
AC1_10000100000_@3@5@air,24132#207151#389947,AC1,air
GYR_10000100000_@3@5@air,25497#218864#411998,GYR,air
CTB_10000100000_@3@5@air,58561#502691#946284,CTB,air
CTR_10000100000_@3@5@air,58093#498676#938726,CTR,air
CV1_10000100000_@3@5@air,32311#277359#522110,CV1,air
VRY_10000100000_@3@5@air,32700#280700#528400,VRY,air
SMG_10000100000_@3@5@air,55037#472435#889329,SMG,air
AC1_10000100000_@3@5@water,26899#288439#525837#781342#1013711,AC1,water
GYR_10000100000_@3@5@water,28473#305316#556605#827059#1073024,GYR,water
CTB_10000100000_@3@5@water,65275#699956#1276052#1896086#2459976,CTB,water
CTR_10000100000_@3@5@water,64725#694058#1265299#1880110#2439248,CTR,water
CV1_10000100000_@3@5@water,36049#386557#704710#1047129#1358541,CV1,water
VRY_10000100000_@3@5@water,36421#390545#711981#1057934#1372560,VRY,water
PRS_10000100000_@3@5@water,1337#14338#26137#38837#50387,PRS,water
SMG_10000100000_@3@5@water,61371#658091#1199729#1782679#2312842,SMG,water
WTF_10000100000_@3@5@water,1337#14338#26137#38837#50387,WTF,water
AC1_10100000000_@1@1@air,22789#204511#389531,AC1,air
GYR_10100000000_@1@1@air,24548#217751#414461,GYR,air
CTB_10100000000_@1@1@air,55680#499682#951740,CTB,air
CTR_10100000000_@1@1@air,55958#496384#944802,CTR,air
CV1_10100000000_@1@1@air,30757#276020#525733,CV1,air
VRY_10100000000_@1@1@air,31100#279100#531600,VRY,air
SMG_10100000000_@1@1@air,52330#469624#894489,SMG,air
AC1_10100000000_@1@1@water,17842#256050#508212#751404#991606,AC1,water
GYR_10100000000_@1@1@water,19380#273586#542683#802207#1058541,GYR,water
CTB_10100000000_@1@1@water,44477#627902#1245502#1841132#2429439,CTB,water
CTR_10100000000_@1@1@water,44108#622691#1235166#1825853#2409277,CTR,water
CV1_10100000000_@1@1@water,24164#346776#688286#1017648#1342960,CV1,water
VRY_10100000000_@1@1@water,24433#350642#695960#1028994#1357933,VRY,water
PRS_10100000000_@1@1@water,911#12861#25511#37711#49761,PRS,water
SMG_10100000000_@1@1@water,41823#590427#1171168#1731249#2284444,SMG,water
WTF_10100000000_@1@1@water,911#12860#25508#37707#49755,WTF,water
AC1_10100000000_@1@2@air,33481#214776#396582,AC1,air
GYR_10100000000_@1@2@air,35755#229362#423515,GYR,air
CTB_10100000000_@1@2@air,82023#526160#971550,CTB,air
CTR_10100000000_@1@2@air,81261#521277#962535,CTR,air
CV1_10100000000_@1@2@air,44948#290667#537080,CV1,air
VRY_10100000000_@1@2@air,45800#293800#542500,VRY,air
SMG_10100000000_@1@2@air,77028#494118#912386,SMG,air
AC1_10100000000_@1@2@water,13907#278264#536637#776055#997517,AC1,water
GYR_10100000000_@1@2@water,14832#296771#572326#827667#1063858,GYR,water
CTB_10100000000_@1@2@water,34034#681017#1313351#1899297#2441298,CTB,water
CTR_10100000000_@1@2@water,33761#675546#1302799#1884038#2421684,CTR,water
CV1_10100000000_@1@2@water,18788#375943#725010#1048471#1347672,CV1,water
VRY_10100000000_@1@2@water,19014#380466#733734#1061087#1363888,VRY,water
PRS_10100000000_@1@2@water,697#13947#26897#38897#49997,PRS,water
SMG_10100000000_@1@2@water,32012#640547#1235305#1786432#2296224,SMG,water
WTF_10100000000_@1@2@water,697#13947#26897#38897#49997,WTF,water
AC1_10100000000_@1@3@air,32126#228247#411708,AC1,air
GYR_10100000000_@1@3@air,34329#243900#439943,GYR,air
CTB_10100000000_@1@3@air,78642#558735#1007836,CTB,air
CTR_10100000000_@1@3@air,78987#556745#1003663,CTR,air
CV1_10100000000_@1@3@air,43418#308469#556411,CV1,air
VRY_10100000000_@1@3@air,43900#311900#562600,VRY,air
SMG_10100000000_@1@3@air,74156#526858#950338,SMG,air
AC1_10100000000_@1@3@water,14249#262213#483611#738463#979540,AC1,water
GYR_10100000000_@1@3@water,15016#276334#509653#778230#1032289,GYR,water
CTB_10100000000_@1@3@water,35348#650506#1199755#1832002#2430073,CTB,water
CTR_10100000000_@1@3@water,35064#645286#1190128#1817301#2410572,CTR,water
CV1_10100000000_@1@3@water,19539#359570#663169#1012645#1343231,CV1,water
VRY_10100000000_@1@3@water,19738#363241#669940#1022985#1356946,VRY,water
PRS_10100000000_@1@3@water,725#13324#24574#37524#49774,PRS,water
SMG_10100000000_@1@3@water,33056#608330#1121968#1713222#2272516,SMG,water
WTF_10100000000_@1@3@water,725#13324#24574#37524#49774,WTF,water
AC1_10100000000_@1@4@air,36660#232763#414231,AC1,air
GYR_10100000000_@1@4@air,39128#248431#442114,GYR,air
CTB_10100000000_@1@4@air,90480#570321#1014353,CTB,air
CTR_10100000000_@1@4@air,89165#566132#1007504,CTR,air
CV1_10100000000_@1@4@air,49592#314872#560354,CV1,air
VRY_10100000000_@1@4@air,50100#318100#566100,VRY,air
SMG_10100000000_@1@4@air,84538#536753#955221,SMG,air
AC1_10100000000_@1@4@water,27190#282340#509583#753769#1003936,AC1,water
GYR_10100000000_@1@4@water,29060#301754#544623#805600#1072968,GYR,water
CTB_10100000000_@1@4@water,66603#691609#1248254#1846405#2459203,CTB,water
CTR_10100000000_@1@4@water,66059#685963#1238065#1831333#2439129,CTR,water
CV1_10100000000_@1@4@water,36805#382181#689783#1020319#1358950,CV1,water
VRY_10100000000_@1@4@water,37189#386176#696993#1030984#1373155,VRY,water
PRS_10100000000_@1@4@water,1364#14164#25564#37814#50364,PRS,water
SMG_10100000000_@1@4@water,62627#650320#1173735#1736177#2312392,SMG,water
WTF_10100000000_@1@4@water,1364#14164#25564#37814#50364,WTF,water
AC1_10100000000_@1@5@air,55960#241029#433340,AC1,air
GYR_10100000000_@1@5@air,59557#256523#461197,GYR,air
CTB_10100000000_@1@5@air,136821#589313#1059510,CTB,air
CTR_10100000000_@1@5@air,135709#584525#1050902,CTR,air
CV1_10100000000_@1@5@air,75524#325293#584837,CV1,air
VRY_10100000000_@1@5@air,76501#329500#592400,VRY,air
SMG_10100000000_@1@5@air,128586#553843#995741,SMG,air
AC1_10100000000_@1@5@water,16272#246571#521733#834780#1023206,AC1,water
GYR_10100000000_@1@5@water,17678#263377#556939#890919#1091945,GYR,water
CTB_10100000000_@1@5@water,39879#604308#1278690#2045923#2507728,CTB,water
CTR_10100000000_@1@5@water,40251#599695#1268121#2028578#2486304,CTR,water
CV1_10100000000_@1@5@water,22007#333490#705651#1129052#1383901,CV1,water
